video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_1637,2024-09-17 10:50:40.993199,10110,1277.0,293.0,57757.60276776498,16.235083148718157,156611,Lifestyle,TV,US,351.9614956079339
vid_318,2024-09-18 10:50:40.993199,9935,563.0,85.0,53725.2697756986,12.782023555945182,511738,Tech,TV,IN,316.1923602534412
vid_3089,2024-11-11 10:50:40.993199,9922,1831.0,147.0,25711.76036459292,26.73899123478689,554767,Music,Mobile,AU,206.91311407325395
vid_4327,2024-08-20 10:50:40.993199,10082,1780.0,491.0,15231.581353544268,15.785234362920832,159552,Entertainment,Desktop,DE,163.37349330704407
vid_2359,2025-01-14 10:50:40.993199,10124,1245.0,237.0,59828.278899491736,3.2819246881358626,91668,Lifestyle,Mobile,UK,360.28423061179126
vid_2543,2025-01-01 10:50:40.993199,9880,728.0,483.0,57012.34430144217,11.900174481365202,556325,Music,Mobile,UK,341.0792981090005
vid_2958,2025-06-03 10:50:40.993199,9977,326.0,236.0,15764.94562179902,3.873872637124509,621611,Education,Mobile,US,135.96778184524004
vid_3746,2024-07-08 10:50:40.993199,10096,629.0,62.0,,4.118932458400783,991416,Gaming,Desktop,CA,263.4156689167093
vid_1591,2025-01-21 10:50:40.993199,10101,1015.0,386.0,19462.256703357387,9.644524276793142,251918,Music,TV,DE,168.46516416467128
vid_1227,2025-05-23 10:50:40.993199,9984,1695.0,470.0,31103.824145227984,5.832456857559139,145289,Education,TV,IN,235.87127039798548
vid_3386,2024-12-24 10:50:40.993199,9944,,109.0,58472.78182634588,14.28997018887052,565187,Entertainment,TV,US,358.1979630012661
vid_545,2025-05-16 10:50:40.993199,10011,1610.0,55.0,47803.8395453561,16.917379031257553,148773,Tech,Desktop,AU,306.1510933113058
vid_441,2024-11-15 10:50:40.993199,9905,470.0,270.0,55118.37858894794,19.879603638926785,660270,Music,Desktop,AU,324.1851460785326
vid_4270,2024-09-16 10:50:40.993199,9846,1456.0,255.0,32281.564870181675,17.154177082225807,525497,Entertainment,Mobile,US,232.90167888831647
vid_4208,2025-06-02 10:50:40.993199,9889,1591.0,438.0,55039.38091929572,23.020507209992637,478535,Tech,Mobile,DE,345.8838395619588
vid_3139,2024-08-29 10:50:40.993199,10150,761.0,341.0,41140.42647548748,12.739348401068977,105853,Education,TV,UK,265.7839599387138
vid_1400,2024-11-21 10:50:40.993199,9926,665.0,275.0,16232.319910015192,13.405441589689108,156054,Tech,Tablet,DE,144.4023237244172
vid_4698,2024-09-17 10:50:40.993199,10058,381.0,316.0,34638.83798423992,10.283350892447848,382608,Lifestyle,TV,IN,227.69175518838284
vid_1680,2024-10-18 10:50:40.993199,9960,736.0,247.0,31712.533592164837,15.391265810619506,35890,Lifestyle,Desktop,IN,218.3005529623565
vid_995,2024-07-25 10:50:40.993199,10021,1618.0,129.0,22599.8812703123,14.185327711067162,523863,Education,TV,CA,188.78759958425516
vid_2697,2024-09-29 10:50:40.993199,9913,1616.0,62.0,25902.35880075111,12.457254604053652,713022,Music,Tablet,UK,202.60859797615512
vid_4885,2025-05-10 10:50:40.993199,9801,1211.0,419.0,27836.417157526183,8.095731713678902,467974,Education,Desktop,DE,210.3182281757027
vid_2978,2024-11-25 10:50:40.993199,9917,1286.0,397.0,20802.16686118396,15.973391308601013,537188,Music,Tablet,CA,178.67033943976946
vid_3179,2024-10-06 10:50:40.993199,9973,314.0,353.0,41675.17332779305,26.145129736760623,332114,Lifestyle,Mobile,IN,259.90630524036857
vid_3873,2025-04-14 10:50:40.993199,9847,689.0,478.0,46035.71161026499,3.2432281700016983,211930,Music,Desktop,IN,288.4013851779921
vid_486,2024-08-03 10:50:40.993199,9926,750.0,51.0,21085.95001803459,4.732428825268087,957156,Tech,Mobile,UK,164.89589407385947
vid_874,2025-04-06 10:50:40.993199,9831,,108.0,29629.602582995536,12.907528358241663,570455,Tech,Tablet,IN,219.9082557150085
vid_3690,2024-10-26 10:50:40.993199,10134,677.0,473.0,30656.560461116154,21.24694065548755,210102,Entertainment,Tablet,UK,217.09902617935475
vid_3136,2024-12-19 10:50:40.993199,10063,691.0,371.0,29077.35411400019,11.31488200690698,603456,Lifestyle,Mobile,US,207.7713766043529
vid_863,2024-06-20 10:50:40.993199,10120,797.0,72.0,37429.326590541925,25.10930231686064,402218,Entertainment,TV,DE,244.12688224717365
vid_2697,2025-02-01 10:50:40.993199,10072,2010.0,334.0,,9.708141973810152,285979,Tech,Mobile,US,293.1662044476642
vid_2036,2024-10-16 10:50:40.993199,9991,,490.0,22332.589219262198,9.769385214732242,638647,Education,Mobile,UK,171.36970489836963
vid_554,2024-09-24 10:50:40.993199,9938,1053.0,488.0,,27.25027525395862,336205,Music,TV,AU,202.4491186237241
vid_2089,2025-06-08 10:50:40.993199,9986,1301.0,,49093.95956953279,16.795135540846275,975418,Gaming,Desktop,IN,309.00942695754753
vid_2928,2025-03-10 10:50:40.993199,10089,1942.0,450.0,51836.31958089947,6.1891048548725625,979959,Tech,TV,US,338.063980086896
vid_4805,2025-02-07 10:50:40.993199,9978,1789.0,268.0,41757.15558222785,4.042082960613177,492508,Entertainment,Mobile,IN,284.2092851545971
vid_3356,2025-03-08 10:50:40.993199,10136,869.0,429.0,,15.094705110159644,796488,Music,Tablet,AU,168.0643067047868
vid_3160,2024-12-20 10:50:40.993199,9981,1226.0,224.0,29886.517432305536,22.121813505059205,730730,Entertainment,Tablet,CA,217.82764639969423
vid_901,2024-11-19 10:50:40.993199,9978,1239.0,199.0,16514.524895047936,18.29513008572851,186313,Entertainment,Desktop,DE,154.56303107395104
vid_2709,2025-05-25 10:50:40.993199,9883,1966.0,193.0,51980.62639951338,4.477032157221894,240064,Lifestyle,Mobile,IN,333.6663256842255
vid_2672,2024-06-09 10:50:40.993199,10074,,70.0,53260.67956381396,6.356155697598883,263055,Music,Tablet,DE,317.06375766588894
vid_4298,2025-05-19 10:50:40.993199,10008,1475.0,301.0,41785.22704236245,6.443277619888763,815045,Music,TV,IN,279.668294851842
vid_2484,2024-08-10 10:50:40.993199,9949,563.0,437.0,17163.85422857549,25.45907796540374,446334,Tech,Tablet,UK,149.945155682839
vid_3666,2025-05-14 10:50:40.993199,10026,245.0,218.0,42346.78543688987,6.771537045451964,735424,Tech,Tablet,UK,259.84257545428505
vid_3818,2024-09-03 10:50:40.993199,10148,1947.0,284.0,48185.09477398929,3.735239642041999,744750,Gaming,Tablet,UK,318.3903999315634
vid_778,2024-10-29 10:50:40.993199,10016,612.0,314.0,19500.560696359134,2.230465331488167,145923,Education,TV,AU,160.03887396037015
vid_4396,2025-04-01 10:50:40.993199,9879,386.0,451.0,54058.869593217176,13.745576195456811,200114,Gaming,Desktop,IN,320.7217560692696
vid_4376,2025-03-05 10:50:40.993199,10046,,277.0,31846.512793604023,16.32517425990347,772683,Lifestyle,TV,AU,222.7833922420009
vid_3554,2024-09-05 10:50:40.993199,9857,1525.0,395.0,24163.605588427123,7.00062195647806,14848,Education,TV,AU,198.2787411643133
vid_480,2025-02-19 10:50:40.993199,9935,1337.0,424.0,40742.90185742335,25.08244228200751,942216,Lifestyle,Tablet,IN,274.116046602663
vid_4376,2024-06-25 10:50:40.993199,9917,1915.0,133.0,,9.91867989940674,922671,Music,TV,CA,280.2039457344417
vid_2887,2024-08-21 10:50:40.993199,9818,924.0,465.0,52184.253584163576,25.63530164238085,638985,Music,Desktop,CA,321.0533965000598
vid_63,2025-02-03 10:50:40.993199,9992,797.0,391.0,22613.70159565428,13.77377944436373,860829,Education,TV,DE,179.0939246722886
vid_3248,2025-02-04 10:50:40.993199,10056,381.0,489.0,27592.70833094817,22.08191027529523,642992,Tech,TV,DE,197.4355166979436
vid_4465,2025-04-24 10:50:40.993199,10236,958.0,152.0,16934.17360928758,15.573784597742346,422313,Entertainment,Mobile,US,152.24830975956402
vid_4567,2024-07-13 10:50:40.993199,10032,234.0,250.0,53052.70014487116,16.81148917446261,636561,Gaming,Desktop,AU,310.70818908003906
vid_1205,2025-02-21 10:50:40.993199,9949,1650.0,225.0,42926.44532099972,20.496445752250285,818171,Entertainment,Mobile,DE,286.4427438324713
vid_3221,2025-04-05 10:50:40.993199,10019,1405.0,154.0,47385.55601964748,3.498997844186913,479340,Education,Desktop,AU,302.3989045066259
vid_4806,2025-01-20 10:50:40.993199,10041,1664.0,58.0,31142.985205808065,28.95113479875446,31503,Entertainment,TV,DE,228.73889195270152
vid_3244,2025-03-10 10:50:40.993199,9900,355.0,190.0,29928.269086838376,18.2230928460131,702041,Lifestyle,Mobile,IN,202.0478904053642
vid_684,2025-05-02 10:50:40.993199,10133,1546.0,86.0,60405.985381733,11.138992428392262,482299,Entertainment,Tablet,DE,365.6328448154461
vid_327,2024-11-18 10:50:40.993199,10138,1792.0,158.0,22090.77235091632,10.924834607270496,736366,Education,TV,CA,190.4860359186728
vid_4021,2025-03-15 10:50:40.993199,10061,2003.0,319.0,,26.688287699494623,271101,Entertainment,Tablet,DE,346.5296769073197
vid_4445,2024-10-09 10:50:40.993199,10010,806.0,474.0,44613.37485046274,29.91695443499212,717397,Education,TV,DE,284.48719264860017
vid_4023,2025-03-10 10:50:40.993199,10069,905.0,,44303.25345126517,24.926477712422923,571111,Tech,Mobile,CA,277.7638252933401
vid_4823,2024-08-09 10:50:40.993199,9948,1485.0,369.0,15549.139126938697,22.562412245962637,824935,Lifestyle,Tablet,UK,157.00531218849906
vid_2789,2024-07-16 10:50:40.993199,9959,642.0,450.0,58197.12949918765,17.570930588203964,109319,Music,Desktop,DE,345.03133632249586
vid_1606,2024-09-30 10:50:40.993199,9973,932.0,492.0,38633.193973960304,23.260857091045292,100643,Education,Mobile,UK,258.5756107261076
vid_3093,2025-03-07 10:50:40.993199,10052,1393.0,390.0,53079.054816807264,10.571985795033129,343872,Lifestyle,TV,IN,333.2630176087052
vid_1124,2024-11-19 10:50:40.993199,10129,537.0,,25660.16456362233,3.133583984145447,717550,Music,TV,IN,189.71888263150288
vid_104,2024-10-11 10:50:40.993199,9977,719.0,470.0,54871.79768293884,26.253445688998976,757179,Tech,Tablet,DE,331.11490107635154
vid_4360,2025-03-30 10:50:40.993199,10087,328.0,402.0,35485.64135284332,23.451298810547858,942502,Music,Tablet,IN,232.40232390639144
vid_4854,2024-11-25 10:50:40.993199,9915,1371.0,443.0,44135.75977258603,10.126267803974304,327330,Gaming,Desktop,CA,290.918518109117
vid_565,2024-08-23 10:50:40.993199,9919,412.0,243.0,36112.42583660966,11.3064813975134,918501,Music,Desktop,AU,233.1929242676721
vid_1894,2024-11-25 10:50:40.993199,10053,1934.0,367.0,27912.50949402719,20.79766396477481,229598,Music,Mobile,US,223.52270064190324
vid_3535,2025-01-04 10:50:40.993199,9982,807.0,424.0,37494.96519714822,26.12543370256882,433288,Music,Desktop,AU,249.93912509166435
vid_3361,2024-12-28 10:50:40.993199,10002,1958.0,277.0,29170.377483084685,12.465051112051606,202535,Tech,Desktop,US,228.05286886037103
vid_2866,2025-04-11 10:50:40.993199,10118,1208.0,63.0,19923.11405172729,24.499263273155496,31266,Education,Mobile,IN,168.49211346014746
vid_1703,2024-11-09 10:50:40.993199,10108,1219.0,268.0,21868.32127231005,11.93690014104827,239808,Gaming,Desktop,UK,181.32322646978997
vid_3760,2025-03-02 10:50:40.993199,10139,685.0,168.0,40205.2028596806,18.523561154983845,35173,Tech,TV,CA,257.03784978999494
vid_213,2025-04-17 10:50:40.993199,10246,383.0,180.0,20871.663188626582,24.497063721338527,644795,Tech,Tablet,UK,161.46236709462352
vid_319,2025-04-23 10:50:40.993199,9891,324.0,255.0,16412.977402712484,17.976284915793734,474526,Education,Tablet,AU,138.86704198615865
vid_554,2025-04-04 10:50:40.993199,10099,,183.0,16193.473444656358,25.367690182300425,157004,Gaming,Tablet,CA,145.92838422906112
vid_4527,2024-08-25 10:50:40.993199,9867,792.0,290.0,16175.83604555168,16.42548853062325,779321,Music,Tablet,AU,146.2692193668642
vid_4771,2024-12-20 10:50:40.993199,10001,927.0,,17283.5506631105,3.5083345090712625,416695,Music,Tablet,UK,152.2413341763924
vid_2887,2024-09-23 10:50:40.993199,10001,1157.0,,21765.84481483754,28.975140705858102,23970,Tech,Tablet,DE,176.34668182593413
vid_3052,2025-05-31 10:50:40.993199,10161,909.0,225.0,26059.51776210763,20.279813927795363,813323,Music,Tablet,DE,195.29178733107744
vid_1031,2024-12-29 10:50:40.993199,9960,516.0,184.0,15056.000573297571,23.800733616263823,543153,Tech,Desktop,CA,134.908713054252
vid_3348,2025-05-21 10:50:40.993199,10052,1614.0,52.0,27389.26821745972,14.291075117002476,262945,Gaming,Tablet,AU,210.13668187641477
vid_748,2025-02-16 10:50:40.993199,9896,1065.0,112.0,30505.080092671316,2.30057795607822,748311,Education,TV,DE,215.6088515487847
vid_1015,2024-07-21 10:50:40.993199,10036,446.0,478.0,46552.617894593706,17.054318824944296,382952,Tech,TV,US,287.6465959737145
vid_1343,2024-09-22 10:50:40.993199,10039,945.0,401.0,43708.538352888194,25.12006088491624,742431,Music,Mobile,AU,281.5067753459964
vid_2838,2024-07-21 10:50:40.993199,10172,846.0,480.0,37968.73957593295,13.514968584384322,90640,Education,Mobile,DE,254.7955244474168
vid_3443,2025-03-08 10:50:40.993199,10044,364.0,301.0,36445.72174954767,13.712339089508763,762291,Gaming,Tablet,IN,235.5874323923988
vid_703,2024-08-23 10:50:40.993199,9979,1549.0,228.0,33250.06959950383,11.846994883555066,784380,Gaming,TV,AU,239.29507651420295
vid_1950,2025-04-09 10:50:40.993199,9853,352.0,139.0,17879.41388433044,11.89657476117784,399656,Music,TV,DE,144.07012716331255
vid_3744,2025-03-12 10:50:40.993199,9999,,372.0,54194.508848557896,3.419859025621104,778197,Tech,Mobile,CA,320.66305321499783
vid_3398,2024-12-31 10:50:40.993199,10007,1213.0,461.0,55801.87902560391,14.239140844554656,255868,Tech,Desktop,CA,343.99198040325297
vid_3730,2024-12-27 10:50:40.993199,9933,1732.0,287.0,,7.521630388400377,203370,Music,Desktop,CA,339.02398509676954
vid_2537,2024-12-01 10:50:40.993199,9987,371.0,63.0,38606.35884039199,8.262110174397542,242053,Gaming,TV,CA,241.5065622650345
vid_4907,2025-04-24 10:50:40.993199,9999,1852.0,387.0,25299.624906471563,14.414623264884757,790787,Lifestyle,Tablet,CA,209.85718596257996
vid_2015,2025-01-06 10:50:40.993199,9965,1161.0,,55805.52024740535,3.351405026311606,14753,Education,Mobile,UK,342.34657297366283
vid_2422,2025-03-19 10:50:40.993199,9928,552.0,191.0,19544.914013574467,2.1982740025172647,398936,Lifestyle,Desktop,DE,156.64417920100695
vid_1314,2024-09-29 10:50:40.993199,10021,606.0,381.0,40957.89079974539,25.459774451840023,507869,Music,TV,AU,262.2747027685114
vid_2239,2024-12-18 10:50:40.993199,9960,1116.0,222.0,56930.24871431077,7.660289405576471,868593,Lifestyle,Tablet,US,343.2918807176677
vid_4963,2024-07-15 10:50:40.993199,9874,665.0,396.0,,12.894580110381304,629268,Tech,TV,CA,149.19771361856277
vid_3439,2025-05-25 10:50:40.993199,9841,1870.0,249.0,42795.05699840232,2.913403634912316,363557,Entertainment,Tablet,DE,289.4543004098872
vid_1500,2024-12-22 10:50:40.993199,9866,365.0,168.0,46315.423051121536,28.336805191721357,525022,Entertainment,Desktop,AU,278.92231086038106
vid_565,2024-09-08 10:50:40.993199,10061,1082.0,253.0,30656.84099772185,20.301475895354976,187293,Gaming,Tablet,US,219.8996502621013
vid_3874,2024-07-09 10:50:40.993199,10045,751.0,69.0,52785.41691717262,21.242563696573217,644169,Lifestyle,Mobile,CA,315.29075824598215
vid_4765,2025-01-22 10:50:40.993199,10007,937.0,197.0,37224.96061474514,8.49726185194382,913716,Entertainment,Tablet,DE,247.1292655077804
vid_860,2024-10-22 10:50:40.993199,10071,1227.0,308.0,59667.76411876132,3.8732390281458016,851503,Lifestyle,Desktop,IN,360.16225679196214
vid_1589,2024-06-18 10:50:40.993199,10133,1333.0,76.0,31538.864556187717,6.97478540968293,222653,Entertainment,Tablet,IN,225.70499416601857
vid_4513,2024-08-19 10:50:40.993199,9945,1939.0,229.0,23262.769345620643,17.521818758727225,447012,Lifestyle,Tablet,IN,198.7526945112966
vid_1569,2025-02-05 10:50:40.993199,9959,,219.0,30387.395388146484,25.220755108931478,627414,Tech,TV,US,217.1697622095197
vid_2081,2025-05-24 10:50:40.993199,9994,1415.0,309.0,,5.933589709369635,48406,Lifestyle,Tablet,CA,219.6177994330917
vid_1303,2024-12-18 10:50:40.993199,9981,1723.0,108.0,47221.11501116853,29.983312322206764,550651,Lifestyle,Desktop,CA,306.10060639330146
vid_1406,2024-12-13 10:50:40.993199,9990,915.0,368.0,17893.67316047032,11.211066561970725,829689,Gaming,Desktop,AU,158.46355988934027
vid_1521,2025-04-20 10:50:40.993199,9830,740.0,275.0,53336.216321355314,21.504410187939065,643734,Lifestyle,Mobile,IN,320.11882088491654
vid_4708,2024-08-02 10:50:40.993199,10117,897.0,406.0,49582.1384946841,29.88445387281326,824872,Entertainment,Tablet,IN,308.86542728761765
vid_4971,2024-07-18 10:50:40.993199,10126,249.0,255.0,15544.216678485074,13.752223099160105,505540,Education,Mobile,IN,134.7066294948322
vid_2204,2024-11-03 10:50:40.993199,9895,1277.0,142.0,46792.58141210155,14.027190756279378,227415,Education,TV,DE,296.5509865061416
vid_4700,2024-12-31 10:50:40.993199,10199,1946.0,406.0,40977.09274243796,3.655472053058029,41824,Education,TV,AU,286.7534168496645
vid_4889,2025-01-05 10:50:40.993199,9881,247.0,192.0,38023.5791280708,16.851779170714668,318948,Tech,Tablet,US,238.29266161864012
vid_783,2024-06-24 10:50:40.993199,9963,1576.0,86.0,25720.280883808096,7.645613297503814,26855,Tech,Tablet,IN,201.73570715507188
vid_4545,2025-02-25 10:50:40.993199,10019,,381.0,58665.54272849605,10.198335406995058,629541,Entertainment,Desktop,UK,344.45858737387107
vid_3931,2025-04-14 10:50:40.993199,9943,1276.0,408.0,49050.5971200182,10.222357658842556,234052,Education,Tablet,CA,312.0012293480124
vid_1141,2025-01-17 10:50:40.993199,9939,1732.0,216.0,44142.19208556676,7.924219479042885,912802,Entertainment,Tablet,CA,293.3769981179319
vid_1171,2024-10-09 10:50:40.993199,9958,829.0,79.0,56287.09777508194,9.408330895744871,965308,Music,Mobile,CA,332.85874039605346
vid_2088,2024-06-28 10:50:40.993199,10011,1338.0,93.0,31323.285770181952,23.120337078305592,628131,Gaming,Tablet,DE,224.43109408868884
vid_4761,2025-03-11 10:50:40.993199,9984,710.0,169.0,44305.975264665016,25.77700370610958,931900,Music,Desktop,IN,276.01034784586625
vid_1189,2024-08-14 10:50:40.993199,10060,,495.0,23836.059354931884,11.243584236933003,611081,Music,Desktop,AU,196.3656723044181
vid_2388,2024-12-31 10:50:40.993199,9908,1710.0,394.0,55626.20954776351,18.729746207043103,18392,Tech,Desktop,AU,350.03851295787257
vid_1942,2024-12-17 10:50:40.993199,10149,653.0,179.0,59264.09265149052,7.536101415118523,639583,Gaming,Tablet,DE,346.5828352519511
vid_4313,2024-10-10 10:50:40.993199,10112,494.0,332.0,32521.695661015856,18.40512502908365,912381,Lifestyle,TV,US,220.2089418367121
vid_1895,2024-07-06 10:50:40.993199,9939,1017.0,376.0,41151.6205107452,19.96095191292701,314500,Tech,TV,DE,269.738861205271
vid_4365,2024-09-09 10:50:40.993199,9866,1563.0,253.0,58510.46687648048,9.568388160091622,722633,Gaming,Desktop,UK,358.467653074959
vid_1290,2024-07-23 10:50:40.993199,9924,567.0,368.0,49267.18980467346,24.3924613295954,445442,Music,Tablet,CA,300.05003895364297
vid_2852,2024-10-14 10:50:40.993199,9798,1129.0,248.0,56167.796915666295,8.998632969984332,717558,Music,Desktop,IN,339.52349757808173
vid_2225,2024-07-13 10:50:40.993199,10058,911.0,220.0,42659.10589710267,17.362645714753516,77656,Entertainment,Desktop,DE,272.9629053150805
vid_556,2024-11-30 10:50:40.993199,10238,1949.0,338.0,39759.07473972133,2.082254054562268,706436,Entertainment,Desktop,DE,280.09705494706327
vid_1882,2024-12-01 10:50:40.993199,9880,504.0,444.0,58286.88011176411,5.3875727842630745,950563,Lifestyle,Tablet,DE,342.5678690084837
vid_3971,2025-01-16 10:50:40.993199,9922,441.0,373.0,28509.29488810512,7.047592666442684,785197,Entertainment,Mobile,IN,200.0961123306376
vid_1855,2025-02-06 10:50:40.993199,9774,1519.0,197.0,15747.853327730176,28.87118249228425,951349,Tech,TV,IN,154.66369437493358
vid_2743,2024-10-15 10:50:40.993199,10062,627.0,493.0,26456.787013903413,27.00259756664709,953915,Lifestyle,Desktop,US,196.40827555104943
vid_111,2024-09-17 10:50:40.993199,10042,1128.0,97.0,33240.49473813273,6.299286425745646,734125,Lifestyle,Desktop,IN,230.0907717843922
vid_4067,2024-07-06 10:50:40.993199,10062,722.0,281.0,52230.274940922485,24.0360379959876,407885,Music,Desktop,DE,315.9073837427828
vid_519,2024-09-02 10:50:40.993199,10071,1489.0,153.0,19475.984866745257,23.364867127617643,775053,Lifestyle,Tablet,US,172.51572619223222
vid_2966,2024-11-16 10:50:40.993199,10054,2001.0,,38822.48057175728,3.30840788652607,760909,Tech,Desktop,IN,270.9758932084637
vid_1471,2024-10-26 10:50:40.993199,10110,1565.0,144.0,33486.42929084936,25.0974462316608,525606,Education,Mobile,AU,239.9232242430381
vid_3583,2025-02-13 10:50:40.993199,9820,1961.0,204.0,46665.51258906655,19.84367622894322,740164,Education,TV,IN,308.3829013387353
vid_4790,2024-12-14 10:50:40.993199,9955,1428.0,377.0,15156.019725671636,16.807418121696475,880820,Music,Mobile,IN,154.3462292339352
vid_3347,2025-02-22 10:50:40.993199,9962,615.0,,16121.218463945956,19.00525969602265,384737,Tech,Tablet,DE,144.97703581338732
vid_2342,2024-11-29 10:50:40.993199,10089,,276.0,28662.90821970257,5.141043725314791,383225,Music,TV,US,221.67935421423843
vid_4662,2024-12-07 10:50:40.993199,10134,1181.0,332.0,27147.285266611296,24.90022652341719,989014,Lifestyle,Tablet,US,206.79343194855625
vid_4136,2025-05-06 10:50:40.993199,10001,1477.0,57.0,49659.97285736459,28.9027872661675,401647,Lifestyle,Tablet,IN,312.5982529556602
vid_170,2025-04-08 10:50:40.993199,9990,1515.0,,36821.31417497974,9.698015863422288,659815,Tech,Mobile,DE,258.14850896906967
vid_3107,2025-01-14 10:50:40.993199,9950,879.0,108.0,45636.53841462762,24.533306150858124,639922,Lifestyle,Mobile,IN,283.9624159743666
vid_392,2024-11-16 10:50:40.993199,9971,1908.0,442.0,54003.5934133869,16.417581598816394,47316,Music,Desktop,UK,346.9449747232168
vid_2500,2025-01-08 10:50:40.993199,9808,570.0,207.0,26768.15392308924,19.45322232535673,318467,Music,TV,DE,190.65752428851096
vid_4634,2025-02-19 10:50:40.993199,10162,1350.0,235.0,50126.47494778296,10.325297025020593,557063,Education,TV,CA,316.5130219497863
vid_47,2024-10-24 10:50:40.993199,10172,206.0,96.0,53856.00343243423,23.36063678541469,71371,Gaming,Mobile,CA,312.0967479973445
vid_996,2024-10-31 10:50:40.993199,9753,242.0,476.0,41331.898553519946,19.667345414325062,680781,Music,Tablet,IN,258.01819256995543
vid_115,2024-10-18 10:50:40.993199,10063,863.0,281.0,48262.17252644236,11.329517664561674,385670,Entertainment,Mobile,UK,299.62825039708
vid_2494,2025-01-10 10:50:40.993199,10146,,381.0,51568.727601776496,10.056187363646355,301262,Entertainment,Mobile,IN,330.4135205149759
vid_1778,2024-09-12 10:50:40.993199,9926,268.0,249.0,33624.56937996753,21.420387549758036,546618,Education,Mobile,US,219.12845437299612
vid_4748,2025-04-13 10:50:40.993199,9986,1243.0,135.0,28116.2850293559,25.30465206708876,597416,Gaming,TV,DE,208.2703851756148
vid_1274,2024-08-05 10:50:40.993199,10054,1410.0,428.0,37509.64026653767,13.14843031909761,390119,Entertainment,TV,DE,260.8161823690009
vid_130,2024-10-10 10:50:40.993199,9915,873.0,486.0,23140.14917165995,9.38455138576549,466265,Music,Tablet,CA,184.11371753131868
vid_4161,2025-03-08 10:50:40.993199,9984,207.0,70.0,33605.365066486454,2.5870113236017147,77623,Gaming,Desktop,IN,215.2151531975174
vid_4724,2024-07-16 10:50:40.993199,10120,446.0,409.0,30217.676833526813,16.77329402441998,542366,Lifestyle,Tablet,CA,209.8866792296071
vid_3267,2024-12-08 10:50:40.993199,10068,724.0,272.0,33210.24240537623,16.482303914759196,761705,Entertainment,Mobile,DE,226.14771262616125
vid_585,2025-06-03 10:50:40.993199,9940,200.0,148.0,20400.68661905746,17.40361690456058,321206,Gaming,Mobile,DE,153.95227024396388
vid_799,2024-12-26 10:50:40.993199,10036,829.0,334.0,21369.849796354705,29.06487441705269,161188,Education,Desktop,US,173.02931447077722
vid_2646,2024-07-25 10:50:40.993199,9828,713.0,239.0,44190.775760911136,20.84635076487861,380687,Music,TV,IN,275.9090910800864
vid_4674,2025-06-02 10:50:40.993199,9973,1637.0,403.0,26828.94002710356,6.749661922274456,449581,Education,Mobile,AU,213.5114433387837
vid_3244,2024-11-20 10:50:40.993199,10049,1110.0,501.0,26115.10383923056,3.23628500363988,745477,Lifestyle,Tablet,IN,203.16865289893357
vid_3622,2025-04-01 10:50:40.993199,9754,669.0,80.0,38479.45643199083,28.976609205508144,693159,Entertainment,Desktop,CA,245.10827072916936
vid_3411,2024-07-18 10:50:40.993199,10113,904.0,127.0,46979.349352937934,23.80696528380683,265775,Education,Desktop,AU,291.89868361790946
vid_3937,2024-09-25 10:50:40.993199,10009,300.0,75.0,30213.796919746543,18.3963238714438,487826,Gaming,TV,DE,201.04010451150145
vid_1397,2024-12-08 10:50:40.993199,9925,675.0,357.0,,10.944041259842578,601308,Education,Tablet,US,320.84868204277296
vid_982,2024-07-10 10:50:40.993199,10054,1076.0,402.0,15776.084262765304,27.327591487892363,838708,Lifestyle,Desktop,IN,152.16511032788128
vid_102,2024-09-25 10:50:40.993199,9856,459.0,475.0,37954.226862282245,25.532096850216465,990120,Education,Mobile,IN,246.343177445842
vid_3834,2024-11-06 10:50:40.993199,9981,,217.0,54672.44916233521,26.74321680882572,813166,Lifestyle,TV,AU,323.5615889508747
vid_4757,2024-11-13 10:50:40.993199,10135,1880.0,263.0,49298.41301796091,10.296378487874478,246997,Tech,Tablet,IN,322.05895640405566
vid_3647,2024-08-30 10:50:40.993199,9915,1486.0,146.0,57333.65743006743,18.00866529427118,872474,Tech,Desktop,US,350.0123793889074
vid_2731,2024-10-17 10:50:40.993199,10112,,160.0,58786.743226210994,5.992023229105227,248424,Gaming,Tablet,IN,343.34895160755326
vid_2486,2024-09-10 10:50:40.993199,9975,1171.0,398.0,40540.52215687514,27.29089097848064,773807,Lifestyle,Mobile,IN,270.0703643647964
vid_1541,2024-08-22 10:50:40.993199,9868,670.0,130.0,23866.15126616745,23.49945279608865,135268,Education,Tablet,CA,177.68386190566503
vid_1638,2024-08-18 10:50:40.993199,9924,886.0,239.0,33861.06998329259,13.695703125033688,423538,Gaming,Desktop,CA,230.6829343128389
vid_2028,2024-08-07 10:50:40.993199,10047,348.0,73.0,34928.43409543473,29.18180137252836,34291,Music,Tablet,IN,224.25604283134885
vid_587,2024-09-19 10:50:40.993199,10043,766.0,219.0,55885.22716844389,18.901619245542086,798495,Education,Mobile,IN,332.73041661648847
vid_969,2024-08-10 10:50:40.993199,9984,,128.0,45813.536668386885,7.472706877071433,412974,Gaming,TV,US,292.1583471777723
vid_1267,2025-05-11 10:50:40.993199,9980,1341.0,233.0,59432.530983913566,7.660909866742356,176210,Entertainment,Mobile,CA,359.24940275859854
vid_3126,2024-10-04 10:50:40.993199,9958,657.0,331.0,57202.49633848335,27.23036186906724,773772,Gaming,TV,IN,338.54940776725346
